WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94702,20141014,0352,11,FEW018 SCT027 OVC055, ,10.00, , , ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 3, ,210, , , ,30.20, , , , , ,30.22, ,AA, , , ,30.22,
94702,20141014,0452,11,FEW044 BKN060, ,10.00, , , ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,30.20, , , , , ,30.22, ,AA, , , ,30.22,
94702,20141014,0552,11,BKN029 OVC044, ,10.00, , , ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 3, ,210, , , ,30.22, , , , , ,30.23, ,AA, , , ,30.24,
94702,20141014,0559,11,BKN030 OVC043, ,10.00, , , ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 3, ,230, , , ,30.22, , , , , ,M, ,SP, , , ,30.24,
94702,20141014,0652,11,FEW046, ,10.00, , , ,65, ,18.3, ,64, ,17.9, ,64, ,17.8, , 97, , 7, ,200, , , ,30.22, , , , , ,30.24, ,AA, , , ,30.24,
94702,20141014,0752,11,OVC055, ,10.00, , , ,66, ,18.9, ,65, ,18.2, ,64, ,17.8, , 93, , 7, ,210, , , ,30.23, , , , , ,30.25, ,AA, , , ,30.25,
94702,20141014,0852,11,FEW049 OVC060, ,10.00, , , ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 7, ,210, , , ,30.23, , , , , ,30.25, ,AA, , , ,30.25,
94702,20141014,0952,11,OVC055, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 7, ,220, , , ,30.23, , , , , ,30.24, ,AA, , , ,30.25,
94702,20141014,1052,11,CLR, ,10.00, , , ,73, ,22.8, ,67, ,19.3, ,63, ,17.2, , 71, ,14, ,200, , , ,30.21, , , , , ,30.23, ,AA, , , ,30.23,
94702,20141014,1152,11,CLR, ,10.00, , , ,74, ,23.3, ,67, ,19.1, ,62, ,16.7, , 66, ,16, ,190, , , ,30.20, , , , , ,30.22, ,AA, , , ,30.22,
94702,20141014,1252,11,CLR, ,10.00, , , ,75, ,23.9, ,67, ,19.3, ,62, ,16.7, , 64, ,15, ,190, , , ,30.17, , , , , ,30.19, ,AA, , , ,30.19,
94702,20141014,1352,11,CLR, ,10.00, , , ,75, ,23.9, ,67, ,19.3, ,62, ,16.7, , 64, ,15, ,200, , , ,30.16, , , , , ,30.18, ,AA, , , ,30.18,
94702,20141014,1452,11,SCT037, ,10.00, , , ,74, ,23.3, ,67, ,19.1, ,62, ,16.7, , 66, ,14, ,190, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.17,
94702,20141014,1552,11,OVC040, ,10.00, , , ,72, ,22.2, ,66, ,18.7, ,62, ,16.7, , 71, ,13, ,190, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.17,
94702,20141014,1652,11,OVC044, ,10.00, , , ,71, ,21.7, ,65, ,18.5, ,62, ,16.7, , 73, , 8, ,180, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.16,
94702,20141014,1752,11,BKN047, ,10.00, , , ,70, ,21.1, ,65, ,18.3, ,62, ,16.7, , 76, , 8, ,170, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.16,
94702,20141014,1852,11,OVC050, ,10.00, , , ,70, ,21.1, ,66, ,18.7, ,63, ,17.2, , 79, , 9, ,170, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.16,
94702,20141014,1952,11,OVC050, ,10.00, , , ,69, ,20.6, ,65, ,18.5, ,63, ,17.2, , 81, , 9, ,160, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.16,
94702,20141014,2052,11,OVC050, ,10.00, , , ,69, ,20.6, ,65, ,18.5, ,63, ,17.2, , 81, ,10, ,160, , , ,30.13, , , , , ,30.14, ,AA, , , ,30.15,
94702,20141014,2152,11,BKN050, ,10.00, , , ,69, ,20.6, ,65, ,18.5, ,63, ,17.2, , 81, , 9, ,170, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.14,
94702,20141014,2252,11,BKN031 OVC049, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 7, ,180, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.14,
94702,20141014,2352,11,BKN049, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, ,10, ,170, , , ,30.11, , , , , ,30.12, ,AA, , , ,30.13,
94702,20141015,0052,11,FEW038 BKN050, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 9, ,170, , , ,30.10, , , , , ,30.12, ,AA, , , ,30.12,
94702,20141015,0152,11,OVC055, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 8, ,170, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141015,0252,11,BKN055, ,10.00, , , ,69, ,20.6, ,66, ,19.1, ,65, ,18.3, , 87, , 9, ,170, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141015,0352,11,FEW048 SCT055, ,10.00, , , ,68, ,20.0, ,66, ,18.9, ,65, ,18.3, , 90, , 7, ,160, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141015,0452,11,FEW030 OVC060, ,10.00, , , ,69, ,20.6, ,67, ,19.5, ,66, ,18.9, , 90, , 8, ,180, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141015,0552,11,OVC055, ,10.00, , , ,70, ,21.1, ,67, ,19.7, ,66, ,18.9, , 87, , 8, ,160, , , ,30.05, , , , , ,30.07, ,AA, , , ,30.07,
94702,20141015,0652,11,OVC060, ,10.00, , , ,70, ,21.1, ,67, ,19.7, ,66, ,18.9, , 87, , 8, ,150, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141015,0752,11,OVC060, ,10.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, , 7, ,150, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141015,0852,11,FEW031 OVC055, ,10.00, , , ,71, ,21.7, ,68, ,19.9, ,66, ,18.9, , 84, , 9, ,170, , , ,30.06, , , , , ,30.08, ,AA, ,  T, ,30.08,
94702,20141015,0952,11,SCT031 OVC060, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, ,10, ,170, , , ,30.05, , , , , ,30.06, ,AA, ,  T, ,30.07,
94702,20141015,1052,11,OVC065, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, ,10, ,180, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.05,
94702,20141015,1152,11,BKN070, ,10.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, ,11, ,170, ,21, ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141015,1252,11,FEW055 OVC075, ,10.00, , , ,75, ,23.9, ,70, ,21.0, ,67, ,19.4, , 76, ,13, ,170, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141015,1352,11,SCT060 OVC075, ,10.00, , , ,75, ,23.9, ,70, ,21.0, ,67, ,19.4, , 76, ,10, ,160, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141015,1452,11,OVC075, ,10.00, , , ,75, ,23.9, ,70, ,21.0, ,67, ,19.4, , 76, ,11, ,160, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141015,1552,11,OVC075, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, , 8, ,160, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141015,1652,11,SCT048 BKN055 OVC070, ,10.00, , , ,73, ,22.8, ,69, ,20.6, ,67, ,19.4, , 82, ,10, ,150, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141015,1752,11,FEW036 BKN070 OVC095, ,10.00, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, ,10, ,140, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141015,1852,11,SCT031 BKN042 OVC080, ,10.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, ,10, ,150, , , ,29.93, , , , , ,29.95, ,AA, ,0.01, ,29.95,
94702,20141015,1952,11,BKN033 OVC070, ,10.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, ,10, ,130, , , ,29.92, , , , , ,29.94, ,AA, , , ,29.94,
94702,20141015,2052,11,FEW024 BKN039 OVC065, ,10.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, , 9, ,120, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141015,2150,11,BKN025 BKN038 OVC065, ,10.00, , , ,70, ,21.0, ,67, ,19.7, ,66, ,19.0, , 87, , 9, ,100, , , ,29.88, , , , , ,M, ,SP, , , ,29.90,
94702,20141015,2152,11,BKN026 BKN037 OVC060, ,10.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, , 9, ,100, , , ,29.88, , , , , ,29.90, ,AA, , , ,29.90,
94702,20141015,2226,11,FEW023 BKN049 OVC060, , 9.00, ,-RA, ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, ,11, ,140, , , ,29.87, , , , , ,M, ,SP, , , ,29.89,
94702,20141015,2252,11,FEW034 SCT043 OVC060, ,10.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, ,10, ,130, , , ,29.86, , , , , ,29.88, ,AA, ,0.01, ,29.88,
94702,20141015,2326,11,SCT019 BKN025 OVC042, ,10.00, ,-RA, ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, ,15, ,160, ,23, ,29.85, , , , , ,M, ,SP, , , ,29.87,
94702,20141015,2352,11,FEW013 BKN018 OVC024, , 4.00, ,RA BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,13, ,180, , , ,29.85, , , , , ,29.87, ,AA, ,0.09, ,29.87,
94702,20141016,0052,11,BKN017 BKN046 OVC110, , 6.00, ,-RA BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,170, , , ,29.84, , , , , ,29.85, ,AA, ,0.05, ,29.86,
94702,20141016,0108,11,SCT016 OVC030, , 2.50, ,-RA BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 9, ,180, , , ,29.83, , , , , ,M, ,SP, , , ,29.85,
94702,20141016,0111,11,BKN015 OVC031, , 4.00, ,-RA BR, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 8, ,180, , , ,29.82, , , , , ,M, ,SP, , , ,29.84,
94702,20141016,0129,11,BKN014 OVC032, , 9.00, ,-RA, ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, , 8, ,160, , , ,29.82, , , , , ,M, ,SP, , , ,29.84,
94702,20141016,0152,11,BKN014 OVC024, ,10.00, , , ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, , 8, ,140, , , ,29.81, , , , , ,29.82, ,AA, ,0.12, ,29.83,
94702,20141016,0211,11,SCT014 BKN027 OVC050, ,10.00, ,-RA, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,140, , , ,29.80, , , , , ,M, ,SP, , , ,29.82,
94702,20141016,0232,11,BKN014 BKN019 OVC032, , 8.00, ,-RA, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,13, ,140, , , ,29.78, , , , , ,M, ,SP, , , ,29.80,
94702,20141016,0245,11,OVC015, , 7.00, ,-RA, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,150, , , ,29.79, , , , , ,M, ,SP, , , ,29.81,
94702,20141016,0250,11,OVC014, , 7.00, ,-RA, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,150, , , ,29.79, , , , , ,M, ,SP, , , ,29.81,
94702,20141016,0252,11,OVC014, , 7.00, ,-RA, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 8, ,150, , , ,29.79, , , , , ,29.80, ,AA, ,0.03, ,29.81,
94702,20141016,0323,11,FEW013 BKN024 OVC042, ,10.00, , , ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, , 9, ,150, , , ,29.78, , , , , ,M, ,SP, , , ,29.80,
94702,20141016,0348,11,BKN013 OVC018, , 7.00, ,-RA, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,140, , , ,29.78, , , , , ,M, ,SP, , , ,29.80,
94702,20141016,0352,11,BKN014 OVC027, , 6.00, ,RA BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,150, , , ,29.77, , , , , ,29.79, ,AA, ,0.03, ,29.79,
94702,20141016,0422,11,SCT015 BKN024 OVC100, ,10.00, , , ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, ,10, ,140, , , ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141016,0450,11,BKN014 OVC024, , 9.00, ,-RA, ,70, ,21.0, ,70, ,21.1, ,70, ,21.0, ,100, ,14, ,140, , , ,29.75, , , , , ,M, ,SP, , , ,29.77,
94702,20141016,0452,11,BKN015 OVC024, , 9.00, ,-RA, ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, ,13, ,140, , , ,29.75, , , , , ,29.77, ,AA, ,  T, ,29.77,
94702,20141016,0534,11,BKN013 OVC019, , 9.00, ,-RA, ,70, ,21.1, ,69, ,20.7, ,69, ,20.6, , 97, ,15, ,160, , , ,29.75, , , , , ,M, ,SP, , , ,29.77,
94702,20141016,0552,11,BKN012 BKN017 OVC110, , 8.00, ,-RA, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,15, ,180, ,21, ,29.76, , , , , ,29.78, ,AA, ,0.07, ,29.78,
94702,20141016,0612,11,BKN015 OVC100, ,10.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,15, ,190, , , ,29.77, , , , , ,M, ,SP, , , ,29.79,
94702,20141016,0627,11,SCT016 SCT031 OVC110, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,13, ,190, , , ,29.77, , , , , ,M, ,SP, , , ,29.79,
94702,20141016,0652,11,SCT090 OVC120, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,10, ,170, , , ,29.77, , , , , ,29.78, ,AA, ,0.01, ,29.79,
94702,20141016,0750,11,BKN013 BKN035 OVC060, , 5.00, ,RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,19.0, , 93, , 9, ,150, , , ,29.77, , , , , ,M, ,SP, , , ,29.79,
94702,20141016,0752,11,BKN012 BKN035 OVC060, , 4.00, ,RA BR, ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 8, ,140, , , ,29.77, , , , , ,29.79, ,AA, ,0.04, ,29.79,
94702,20141016,0852,11,BKN012 BKN024 OVC085, , 7.00, ,-RA, ,67, ,19.4, ,66, ,19.0, ,66, ,18.9, , 97, , 8, ,120, , , ,29.76, , , , , ,29.78, ,AA, ,0.08, ,29.78,
94702,20141016,0909,11,SCT011 BKN036 OVC080, , 2.50, ,+RA BR, ,67, ,19.4, ,66, ,19.0, ,66, ,18.9, , 97, , 9, ,120, , , ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141016,0922,11,FEW012 BKN043 OVC100, , 4.00, ,RA BR, ,67, ,19.4, ,67, ,19.4, ,67, ,19.4, ,100, , 9, ,110, , , ,29.75, , , , , ,M, ,SP, , , ,29.77,
94702,20141016,0952,11,SCT070 BKN080 OVC100, , 4.00, ,RA BR, ,67, ,19.4, ,67, ,19.4, ,67, ,19.4, ,100, ,11, ,120, , , ,29.75, , , , , ,29.77, ,AA, ,0.18, ,29.77,
94702,20141016,1021,11,BKN015 BKN055 OVC070, , 3.00, ,RA BR, ,67, ,19.4, ,67, ,19.4, ,67, ,19.4, ,100, ,10, ,170, , , ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141016,1030,11,BKN013 BKN019 OVC065, , 5.00, ,RA BR, ,68, ,20.0, ,67, ,19.6, ,67, ,19.4, , 97, ,15, ,190, ,24, ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141016,1050,11,SCT013 BKN060 OVC075, ,10.00, ,-RA, ,66, ,19.0, ,65, ,18.2, ,64, ,18.0, , 93, ,10, ,170, , , ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141016,1052,11,SCT012 SCT045 OVC070, ,10.00, ,-RA, ,65, ,18.3, ,65, ,18.3, ,65, ,18.3, ,100, ,11, ,170, , , ,29.76, , , , , ,29.78, ,AA, ,0.09, ,29.78,
94702,20141016,1152,11,BKN049 OVC110, ,10.00, , , ,65, ,18.3, ,63, ,17.3, ,62, ,16.7, , 90, , 8, ,160, , , ,29.71, , , , , ,29.73, ,AA, ,0.02, ,29.73,
94702,20141016,1252,11,CLR, ,10.00, , , ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 7, ,170, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141016,1311,11,BKN016, ,10.00, , , ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 6, ,170, , , ,29.68, , , , , ,M, ,SP, , , ,29.70,
94702,20141016,1336,11,BKN012 BKN017, ,10.00, , , ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, ,11, ,150, , , ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141016,1352,11,OVC013, ,10.00, , , ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, ,14, ,150, , , ,29.70, , , , , ,29.72, ,AA, , , ,29.72,
94702,20141016,1404,11,OVC015, ,10.00, , , ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, ,13, ,140, , , ,29.70, , , , , ,M, ,SP, , , ,29.72,
94702,20141016,1424,11,SCT015, ,10.00, , , ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, , 90, ,11, ,160, , , ,29.70, , , , , ,M, ,SP, , , ,29.72,
94702,20141016,1452,11,FEW017, ,10.00, , , ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, ,11, ,190, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141016,1552,11,CLR, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, ,11, ,190, , , ,29.67, , , , , ,29.69, ,AA, , , ,29.69,
94702,20141016,1652,11,CLR, ,10.00, , , ,65, ,18.3, ,62, ,16.6, ,60, ,15.6, , 84, ,11, ,180, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141016,1752,11,CLR, ,10.00, , , ,64, ,17.8, ,62, ,16.4, ,60, ,15.6, , 87, , 9, ,190, , , ,29.69, , , , , ,29.70, ,AA, , , ,29.71,
94702,20141016,1852,11,CLR, ,10.00, , , ,64, ,17.8, ,62, ,16.4, ,60, ,15.6, , 87, , 9, ,190, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141016,1952,11,CLR, ,10.00, , , ,64, ,17.8, ,62, ,16.7, ,61, ,16.1, , 90, ,10, ,180, , , ,29.69, , , , , ,29.70, ,AA, , , ,29.71,
94702,20141016,2052,11,CLR, ,10.00, , , ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, , 93, , 8, ,180, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141016,2152,11,CLR, ,10.00, , , ,63, ,17.2, ,62, ,16.5, ,61, ,16.1, , 93, , 9, ,190, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141016,2252,11,CLR, ,10.00, , , ,63, ,17.2, ,62, ,16.5, ,61, ,16.1, , 93, , 8, ,220, , , ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141016,2352,11,CLR, ,10.00, , , ,63, ,17.2, ,61, ,16.2, ,60, ,15.6, , 90, , 5, ,250, , , ,29.66, , , , , ,29.67, ,AA, , , ,29.68,
94702,20141017,0052,11,FEW038, ,10.00, , , ,63, ,17.2, ,61, ,15.9, ,59, ,15.0, , 87, , 5, ,240, , , ,29.64, , , , , ,29.66, ,AA, , , ,29.66,
94702,20141017,0152,11,CLR, ,10.00, , , ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, , 93, , 3, ,260, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141017,0252,11,CLR, ,10.00, , , ,59, ,15.0, ,58, ,14.6, ,58, ,14.4, , 97, , 6, ,270, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141017,0352,11,OVC110, ,10.00, , , ,59, ,15.0, ,58, ,14.3, ,57, ,13.9, , 93, , 6, ,240, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141017,0352,11,CLR110, ,10.00, , , ,59, ,15.0, ,M, ,M, ,57, ,14.0, ,M, , 6, ,240, , , ,M, , , , , ,M, ,SP, , , ,29.65,
94702,20141017,0452,11,SCT110, ,10.00, , , ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, , 93, , 6, ,260, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141017,0552,11,BKN100, ,10.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 8, ,260, , , ,29.65, , , , , ,29.66, ,AA, , , ,29.67,
94702,20141017,0652,11,OVC100, ,10.00, , , ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, , 93, , 3, ,250, , , ,29.67, , , , , ,29.69, ,AA, , , ,29.69,
94702,20141017,0752,11,CLR, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 7, ,230, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141017,0852,11,CLR, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, ,11, ,230, , , ,29.71, , , , , ,29.73, ,AA, , , ,29.73,
94702,20141017,0952,11,CLR, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 8, ,250, , , ,29.70, , , , , ,29.72, ,AA, , , ,29.72,
94702,20141017,1052,11,CLR, ,10.00, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, , 65, ,14, ,220, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141017,1152,11,CLR, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.2, , 61, ,16, ,230, , , ,29.69, , , , , ,29.70, ,AA, , , ,29.71,
94702,20141017,1252,11,CLR, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, ,16, ,230, , , ,29.68, , , , , ,29.69, ,AA, , , ,29.70,
94702,20141017,1352,11,CLR, ,10.00, , , ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, , 57, ,16, ,220, , , ,29.66, , , , , ,29.68, ,AA, ,  T, ,29.68,
94702,20141017,1452,11,CLR, ,10.00, , , ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, , 57, ,11, ,220, , , ,29.66, , , , , ,29.67, ,AA, , , ,29.68,
94702,20141017,1552,11,CLR, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,14, ,200, , , ,29.66, , , , , ,29.67, ,AA, , , ,29.68,
94702,20141017,1637,11,CLR, , 1.25, ,HZ, ,68, ,20.0, ,62, ,16.3, ,57, ,13.9, , 68, ,13, ,200, , , ,29.65, , , , , ,M, ,SP, , , ,29.67,
94702,20141017,1647,11,CLR, ,10.00, , , ,66, ,19.0, ,61, ,15.9, ,57, ,14.0, , 73, ,15, ,200, , , ,29.66, , , , , ,M, ,SP, , , ,29.68,
94702,20141017,1652,11,CLR, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, ,16, ,200, , , ,29.66, , , , , ,29.67, ,AA, , , ,29.68,
94702,20141017,1752,11,CLR, ,10.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, ,18, ,200, ,25, ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141017,1852,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, ,16, ,190, , , ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141017,1952,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, ,16, ,210, , , ,29.67, , , , , ,29.69, ,AA, , , ,29.69,
94702,20141017,2052,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, ,15, ,210, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141017,2152,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, ,16, ,220, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141017,2252,11,CLR, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, ,13, ,220, , , ,29.67, , , , , ,29.69, ,AA, , , ,29.69,
94702,20141017,2352,11,CLR, ,10.00, , , ,64, ,17.8, ,62, ,16.4, ,60, ,15.6, , 87, , 9, ,210, , , ,29.65, , , , , ,29.67, ,AA, , , ,29.67,
94702,20141018,0052,11,FEW080, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, ,14, ,230, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141018,0152,11,CLR, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, ,10, ,220, , , ,29.60, , , , , ,29.62, ,AA, , , ,29.62,
94702,20141018,0252,11,CLR, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, ,11, ,220, , , ,29.59, , , , , ,29.61, ,AA, , , ,29.61,
94702,20141018,0352,11,BKN090, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, ,10, ,210, , , ,29.58, , , , , ,29.60, ,AA, , , ,29.60,
94702,20141018,0452,11,OVC100, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, ,10, ,220, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141018,0552,11,SCT090, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, ,11, ,220, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141018,0652,11,CLR, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, ,10, ,230, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
